,tweet,label,include
493,"@USER: You would be amazed at functioning drug addicts, babe. My mother does drugs and all it takes it just one blow and she is OUT.",1,
494,"@USER Its a few that is better, but you top 5 frfr.",1,
495,@USER Ah so DoorDash dude turned out to be DoorDash-Douchebag ! He is the worst. flushed face,1,
496,"@USER W. S. Maugham started off his novel 'Razor's Edge' with ""The day broke grey &amp; dull...."" Colours of a day are not all, hue do",1,
497,@USER [[ you need a real life social life too — sounds weird but yeah enjoy!!! ]],1,
498,@USER I would like to say true but I am not sure in which department does vendaboy rocks?clarify :),1,
499,@USER You need a new daddy then babe thumbs up medium skin tone,1,
500,@USER A bit weird- especially the bit about Lowe's- they caved in to ridiculous bigots about that show depicting Muslims as normal.,1,
501,@USER I read that ib profen is very bad for the ‘rona?,1,
502,"@USER Nooooo skull i love them so much, they deserve more recognition red heart",1,
503,@USER We have all experimented while drunk and it does not make us bad. As long as the dude was a consenting adult you are probably fine.,1,
504,@USER eat a dick then.,1,
505,"@USER The green one is ugly, she should take that one out of rotation rolling on the floor laughing",1,
506,"@USER Agree, but think a lot of these parents thought they were being 'smart' or 'trendy' in their refusal",1,
507,"@USER 80,i still do not know how tf you look like lol",1,
508,"@USER that could not have sounded more ignorant. That is like saying ""there is white people in Africa?"" ""All Mexicans are not brown?""",1,
509,@USER I did not see your tweet but I meant that with Cuban the comment he made and how the team is looking yes it looks awkward,1,
510,"@USER Great job! (Not judging, I smoked in college.) Did you know that 5 years after you quit smoking, your risk for stroke and certain cancers is reduced: Cervical, mouth, throat, esophagus and bladder. Yay you!",1,
511,"@USER Nooooo do not do this! It WOULD be a mistake not to nom Kamala, but it is a worse one to refuse to fully fight, when faced w/ unprecedented corruption. Our democracy is dying. Do not check out. We need everyone. This is RUSSIA’s favorite kind of tweet, By The Way. Please delete.",1,
512,@USER : mind if I ask how old you are?,1,
513,@USER Do not want to be rude but you look kind of fat in your DP. Spare yourself from putting on more weight,1,
514,"@USER Charles Blow, Oliver Willis.",1,
515,@USER Frontin’? Your tweets read differently love,1,
516,@USER what is that? i i am going to be in sac by the end of the night,1,
517,"@USER Aquarius moon srsly? Mercury does not thrive in Taurus whatsoever Capricorn is the least romantic vibe ever for Venus, and Mars in Virgo is a total Hamlet vibe. throw this whole list away!",1,
518,@USER do you also have strong opinions on zucchini fries?,1,
519,"@USER do you have kids? Have you gotten 'rid' of them for the weekend? If not, I will take that mantle thanks! :)",1,
520,"@USER You know just because someone lives in the ""ghetto"" does not mean they automatically do not have a dad,that was really stereotypical",1,
521,"@USER You have the power to create a new life, you just need to decide your done with this life &amp; make strides to a new one &lt;3",1,
522,@USER That is ages away!!!! Haha. Cannot beat being born in November,1,
523,@USER Who care if he rich at all everything else flushed face no one is perfect I just hope he find someone one day and gets everything he ever wants he deserves it,1,
524,@USER Do not tell me you are 45 plus.... you look like in your early 30s. folded hands grinning face with sweat,1,
525,@USER sir it is actually fear the walking dead at the moment. The walking dead is presently inactive.,1,
526,@USER still did not get this invite...,1,
527,@USER yeah ok. because you are obviously the life of the party,1,
528,@USER okay? Thanks for the info.,1,
529,"@USER nothing wrong with small breasts.... if someone do not like them, they just are not ready to appreciate something good...",1,
530,"@USER It would be nice but I could only see it being profitable if it had a wide audience, so probably just a general website that allows furry content. I would love to see 3D furry vtubers with fullbody tracking though.",1,
531,"@USER Raindrop, drop top coach rule needs to stop stop",1,
532,@USER Who the fuck are they to call anybody lazy?,1,
533,"@USER Wait you are short????? I am 5'10"" without shoes @.@",1,
534,"@USER i would love to start a line with i have a 24"" ...",1,
535,"@USER there is a national girlfriends day.....ahahah what is the difference, it is just a day to show off who you are with",1,
536,"@USER What is the correct term to describe POC as then? I never really knew this was offensive (I have never used it, but I just want to be educated if possible!)",1,
537,@USER clearly not if you have to ask ..,1,
538,"@USER ""B-but if someone looks different how am I supposed to ignore them like I do everyone else on the street"" - A southerner, probably. This post made by Northern Gang. Say hi to people. Smile. Be happy.",1,
539,@USER how you going to call that person ugly? That is fucked up lol,1,
540,@USER you have to be the biggest skinnny dude i know lol.,1,
541,@USER He was attracted to your thigh just understand the bruh face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy,1,
542,@USER This makes me want to unfollow you. please stop.,1,
543,@USER No we do not need our exes.,1,
544,"@USER Screenshot, please? [Hashtag] [Hashtag]",1,
545,"@USER Oh you are a bad mum ,I bet all the people in the queue found it funny [Hashtag] but not good for your boy, hope he is ok now?",1,
546,@USER Try using a dating app and then just be nice and not a creep. Worked alright for me in between relationships.,1,
547,@USER I would love to be your s/o,1,
548,@USER no offense when i say this but who gives a shit what this piece of shit did in the white house as long as he can never return that is all i care about,1,
549,@USER But have you seen the gymnastics one coming out pinched fingers light skin tone pinched fingers light skin tone pinched fingers light skin tone pinched fingers light skin tone,1,
550,@USER We need more deets. How come?!,1,
551,@USER Jets are winning but they are not killing.,1,
552,"@USER You know what is your problem?You only focus on negativity and fail to see the beauty of life.Learn to enjoy everything, both good and bad.",1,
553,@USER This place does wonders pleading face,1,
554,“@USER: My back :(((((” i would say [Hashtag] but... confused face,1,
555,@USER I do not even know what is going and now I am mad and hate black guys too!,1,
556,"@USER A lot more expenses assoc with owning a home. You have to consider taxes, insurance and ancillary costs like AC breaks down or electrical needs upgrad. to know how much home you can afford consider the additional costs. the total you can afford to be 30% of You Are monthly income.",1,
557,@USER sub tweeting like a bitch,1,
558,@USER what?! Confused. Foundation for this statement is...?,1,
559,@USER Why do you watch them face with tears of joy,1,
560,@USER But are you rodent free????,1,
561,"@USER darling it was a horrible bill, only rapists keep pushing when the target is saying ""No!"".",1,
562,"@USER Angie, there are numerous patents for weather modifications. .gov admits they manipulate weather through seeding. My opinion HAARP also plays big part. Chemtrails are everywhere. Bill Gates wants to block sunlight.",1,
563,"@USER Maybe, but her snotty comment did not win her any votes",1,
564,@USER face with tears of joy face with tears of joy you are really short then,1,
565,@USER I know Tottenham area is or has been known to have a large Jewish community. Why Spurs often called Yids as lot o Jews supported Spurs. But to say cos you Jewish you should support Spurs?! Wtf...,1,
566,@USER @USER Well that is one wall for a new apartment complex. Living room kitchen on our side bedrooms and bathrooms on the Mexico side. Because joe biden will take it down.,1,
567,@USER That is alot. so would you be willing to share with us what you look like. stats if possible.,1,
568,"@USER Is there another colour of nipple I am unfamiliar with ?!? I need to re-check pornhub, throughly.... again",1,
569,that awkward moment when @USER spells favorite wrong and I awkwardly mention her even though I do not know her...?,1,
570,"@USER I respect your decision coach smiling face with smiling eyes it is just that Casper has just that unique voice, anyway have a safe flight coach face blowing a kiss",1,
571,@USER *cough* Posh Prick *cough*,1,
572,@USER I would call it neutrality,1,
573,@USER May God save women from the Abrahamic religions.,1,
574,"@USER wow, You are so damn gorgeous, i would gladly beg to lick Your feet anyday Miss! [Hashtag]",1,
575,@USER are they just your pets Matthew or do they serve a purpose??,1,
576,"@USER Wow, you iron?! Impressed.",1,
577,@USER this is one of those things that you have to read a few times....just to make sure you got it right....,1,
578,@USER Sometimes I feel like that as well. But I do not know why either,1,
579,@USER maybe you were just tired lol,1,
580,@USER Bet it was about Dennis Moore mate winking face,1,
581,@USER me and him laughing right now,1,
582,@USER @USER Gross. I hate those things. What is that filing anyway? Looks like bird poo. Ick,1,
583,@USER @USER Where has she learned that size is a problem we are all unique in our own way and should be taught this before she upsets someone. Sorry I have seen it from the other side of a child being upset because of another child commenting about their size.,1,
584,"@USER I mean, have compassion a bit for Wildturtle. He is a human being as well... I DO NOT KNOW, feels pretty sad.",1,
585,@USER Is not it way past their bedtime?,1,
586,"@USER do not rely on the bus - walk it, it is not far! :)",1,
587,@USER @USER you are not a celebrity you bellend,1,
588,@USER nobody and he want give out any more,1,
589,"@USER I think its just anime in general, not necessarily Netflix's selection... But yeah, Japan is full of pedophiles. ^^;",1,
590,@USER - You know I saw the current year Topps sets at Target selling for like $60. Who the hell is buying that crap now?,1,
591,@USER You are a full time Viber?,1,
592,@USER lol the twitter qabiil roasting session is over. Been over,1,
593,@USER you fantasy about you are brother hmmmm [Hashtag],1,
594,"@USER What gender do you identify with?? It will be easier to help find you a new name if I knew your gender(male, female, non-binary??). winking face",1,
595,@USER haha did you just say that?,1,
596,@USER Heat melts snow. Wink. Wink.,1,
597,@USER not sure if I have ever seen someone play both sides of the fence as much as you do.,1,
598,"@USER can I be a little harsh on that? first of all we need to ask ourselves whether we willing to do that ourselves, to treat other's perspectives with respect even if those visions do not sit right with us? allow other ships and head-canons without any arguing? beaming face with smiling eyes because we are bad at it.",1,
599,@USER Do not I have the best taste in TV and Films. I mean this time last year you were watching Tangled! js.,1,
600,@USER I thought it was Coeurl lol,1,
601,@USER Why such late gyanodaya? This point has been discussed threadbare and given up. In 1972 S C threw out a case objecting insertion,1,
602,@USER I certainly could do the job for you and you would not be disappointed .,1,
603,“@USER: Sweet yellow bone thing yea I call her honey mustard smirking face ” your more like mayo though lol,1,
604,@USER Unless you are not lazy face with tears of joy,1,
605,"@USER it is either unrealistic , or ruins character development",1,
606,@USER uhhhh your definitely from the South! Lol,1,
607,@USER I am so sorry you feel this way. I also think the LGBTQ+ community could use some more support from the black community,1,
608,@USER Lame people who try to be funny make me cringe persevering face,1,
609,@USER dwwwwwl how yu dutty suh das like sayin I do not like Jesus lol mi rate yu,1,
610,@USER Surely you are not socialist?,1,
611,@USER Did not miss much. Tom being Tom and self-serving with back handed compliments,1,
612,@USER @USER Well maybe you should be more interested in what the ordinary people on the streets have to say Clare. We are struggling to survive and that is were revolution comes from.,1,
613,“@USER: I hate to call babies ugly...but shit happens confused face ”&lt; face with tears of joy face with tears of joy ....do not be surprised if yours come out looking like Animal Farm,1,
614,"@USER I do not think so. Pretty sure Gay men only date cis males, and lesbian women only date cis females. If someone is bisexual, they can date non-binary people and trans people",1,
615,@USER your father would be proud,1,
616,@USER what does this mean?,1,
617,@USER good point plus in the south brothers would marry sisters. Like that is disgusting. As far as gay marriage goes if your happy,1,
618,@USER If that is the case why is not Easter Egg Day and Christmas Day Get pissed and eat too much day for atheists? Just asking not being a knob. I just do not like the hypocrisy of those who are outraged by Easter eggs not having Easter on them and have not set foot in a church.,1,
619,"@USER I do not know, I saw somewhere that it was tied like that before?",1,
620,“@USER: hahaha bye Phoenix what even is strip club” sCrip with a C,1,
621,@USER Why do you speak now,1,
622,"@USER If it makes you feel better, I gave up on my dream of video game design! Haha… disappointed face",1,
623,@USER I called you a pakiranian once. Did that make you mad? :(,1,
624,"@USER Still saying, go with the Cardinals!",1,
625,@USER @USER lol so that is a type because you do not want fat men then..,1,
626,"@USER no such thing as karma, just idiots.",1,
627,"@USER Damn Jade, this has me dying laughing. face with tears of joy",1,
628,@USER what are you tweeting off of?,1,
629,"@USER please read 'From Dongri to Dubai' - I do not know y, lost a wee bit of respect for you when I read you are tweet - you n tht book :S eewww!!",1,
630,@USER no I am not lol omg I am never telling you the truth again I am just gone lie for now on,1,
631,@USER Are you insane? Hell no! The less of him the better.,1,
632,@USER Thought you were fully vaxed. Just drink lots of water.,1,
633,@USER It is a new update fam,1,
634,"@USER FWIW, ""it is just that simple"" seems pretty condescending. Some of us have messed-up brain chemistry.",1,
635,@USER why do you always tweet inspirational stuff?,1,
636,@USER I seriously do not understand how one second you like bieber and the next you are making fun of him. Make up your mind already!,1,
637,@USER GIRL GO SEE MY TWITTER IT IS NOT RUBY WOO APPARENTLY-,1,
638,@USER It is Greek to me.,1,
639,"@USER I have concluded star wars is like the bible. Take what you love, downplay the rest. [Hashtag]",1,
640,@USER like tumblr is the definition of originality! people can copy tweets from here and blog them on tumblr too y'know,1,
641,"@USER Just letting you know, that was in no way sent towards you. At all. I enjoy reading your tweets haha",1,
642,@USER what more could you have asked for?!?! From what I heard he dropped everything,1,
643,@USER You have a sister to ask,1,
644,@USER @USER Someone is getting too many dic pics methinks,1,
645,@USER SAME. I have too few spoons to spend on idiots.,1,
646,@USER much much better profile pic,1,
647,@USER hope the ball comes back and hits him in the head...,1,
648,@USER theatre tip: try to avoid dairy as it causes excessive mucus production and tampers with your singing voice/range!!,1,
649,@USER When they bring in self driving cars ull be sweet yeah?,1,
650,@USER so did you just take offense because of my tweet?,1,
651,"@USER very true, honestly when taylor swift won the best direction award we knew",1,
652,“@USER: Sober life from here on in.” Lol,1,
653,@USER so video games are no longer fun for you? Are they just tools to make money?,1,
654,@USER Who still wear PELLE?!,1,
655,"@USER alright mate, what is the craic? what is this waterloo road day thing? I want to go :) x",1,
656,"@USER @USER You are not talking about Rey, right? She is a Mary Sue. People call Korra a Mary Sue, but you and I both know that are not true.",1,
657,@USER I agree 100%. But I also think nobody should not judge or criticize anybody.,1,
658,@USER stop archin it. ;p lol jk jk,1,
659,@USER Hmm.. I would try to recreate my self obviously female except looking how I dreamt I would look like if I was born a GG.,1,
660,"@USER sitting up from my Minority Report brain tank to report that there will definitely be some sort of Catholic-Posadist synthesis gang on this website someday, if it has not already started",1,
661,@USER Plug in Fleshlight so batteries do not stop at *crucial* moments....,1,
662,@USER slow down lutz I am a huge Yadi fan but he hit 216 in his third year,1,
663,@USER i always feel like those tweets are always in regards to a specific type of men... i do not want to invalidate others feelings but if it does not apply to the person then it should not hurt their ego no?,1,
664,@USER I disagree. Berger wants number 1 money. No way he is worth that.,1,
665,"@USER @USER oh wait, maybe twitter does not need to know about your old married couple argument about popcorn......",1,
666,"@USER back with the mate again, AA meeting for you, Hi my name is Hayley, I am addicted to mate! Lol",1,
667,@USER go no where ...do not get you dutchess,1,
668,"@USER Course they have, average mortality IS DOWN on years previous worldwide babe, please stop listening to mainstream media, they are poison xx",1,
669,"@USER Replenish your dehydration with soda, it is more fattening smiling face with smiling eyes cup with straw Hoping you feel better soon!",1,
670,@USER message from italy: it does. And there is no remedy. But you would not know bcs you do not have proper mozzarella where you are.,1,
671,@USER but do not you have 5/4 they have noticed you a lot more than you think they have..,1,
672,@USER are you a salesperson :p,1,
673,@USER Stree fighter 5 is a first party game? Last I checked Sony does not own Capcom and I believe sf5 is on steam too right? Infamous second son and second light were the first games I got into when I got a ps4.,1,
674,@USER Hey cloud you should change your icon want me to show you how,1,
675,@USER I would depend more on the Canadian Oxford English dictionary than Twitter. Just sayin'. :),1,
676,@USER That is ironic coming from you. Not to sound rude or anything,1,
677,"@USER What a clown he is .. he like 5'2""?",1,
678,"“@USER: Nigga say I am wac cus I do not have a fat ass, lmao go kill yourself” lmfaoooo",1,
679,@USER Stop whining and go and buy a android phone. You will be happier and less brain washed. Have more options later on.,1,
680,"@USER Ahemm, not released in the world outside the United States until Friday, just saying!!!",1,
681,@USER Why not have both? rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,1,
682,@USER dawn is better than you,1,
683,@USER how do you make a living considering you do not have hit records? Asking for enlightenment not tryin to be funny at all.,1,
684,@USER depends upon which govt you give the solutions to and what party you are. a lot of good ideas are in file 13,1,
685,@USER The baker cares because he realizes he is accountable to an Almighty God. The baker wants to uphold God's standard.,1,
686,@USER till you get a ticket,1,
687,"@USER You do not sleep, huh.",1,
688,"@USER @USER When the protests turn destructive, harmful, and violently persecute anyone with a different opinion ... brute force is entirely justified. Put the animals down.",1,
689,@USER Wait a minute...who r you? R you new to twitter? ;-),1,
690,"@USER Elle, its football, a game. With what we have all been through in the last year, its really of minimal significance. Enjoy the sunshine x",1,
691,"@USER Anything I can do to support, let me know! There are so many skilled puppies around with bootblacking experience. smiling face with smiling eyes",1,
692,@USER Girls cannot drive. :p,1,
693,@USER Send them on the bus...,1,
694,@USER You think twice Fandom is toxic? Sorry I just started being active on Twitter a few days ago. What I noticed is that there is some tzuyu stans and other members stans fighting. And ofcourse the non ending haters. Are there more I have not explored?,1,
695,@USER that was not towards you.. It was a joke for someone else. Sorry!,1,
696,@USER I am not sure what the time to do with the fact of the day is not a real big thing for you it is like climbing the Great Wall in my world I am so glad to be back though I am spraying again and I am not going to say it is a all happy hour of time I am not as sad though,1,
697,@USER that award should go to Jamal Crawford,1,
698,"@USER Do not worry about where you come from, we are interested in where you are going! Keep the faith stay the course",1,
699,@USER I do not know if you should be allowed to drive of you did not notice that...,1,
700,"@USER it must not be that bad, who waits till Friday??",1,
701,@USER Oh sorry for the lost.... But sorry to ask which phone did you use to inform us about the loss smirking face smirking face,1,
702,@USER men tend to be more selective with their purchases.. Usually. :),1,
703,@USER I am not saying this to because a problem I am saying purely because I want to see the other side of it and I want to start by saying is the kam in you are name for Kill All Men? Or is it just you are actual name. If so then why do you support that side. Again purely because I want to see another side,1,
704,@USER please no spoilers as not watching it till next week!,1,
705,@USER Ok but love for a company and being lost in a sea of other “talent” does not always work for people. Do you know how hard some people work to even get noticed? To Be Honest this is no different than spam posts to me,1,
706,@USER You having a wee wine on the poop deck? Lol,1,
707,@USER They have talent what they do not have is coaching be angery when you loose do not flip off the Bama fans when you are getting your butt kicked,1,
708,@USER Lol you had Mother’s Day leave this Sunday alone,1,
709,@USER bro just shut the fuck up already,1,
710,"@USER being in control of every single thing you do, comon do not act so ignorant",1,
711,@USER 91% males and 9% males lying,1,
712,"Er, why would they seek to influence an exit poll? Muppet. RT @USER Tonight’s Exit Poll brought to you by the Conservatives.",1,
713,@USER how does that warrent an eqnz tag?,1,
714,@USER the olympics are pup [Hashtag],1,
715,"@USER Usually, I would agree with you. However, what do you think could possibly happen if Jacob Zuma contracted Covid19 and passed away whilst in jail. This is not far-fetched considering age, health. Has anybody worked out those permutations yet of what the fallout could be?",1,
716,@USER you could always take it to house of hunan.,1,
717,"@USER Hurling for real men,....soccer for pussies.",1,
718,"@USER Not being a wise-ass, rather offering a serious nugget based on a peeve: do not end a statement with question marks.",1,
719,@USER I am in the opposite situation: Was single and dating prior to the pandemic. Now been dating the same girl since April and things continue to progress to the point I am getting more action now than I did prior to the pandemic lmao,1,
720,@USER Depends on which country you're frm,1,
721,@USER You did it great girl smiling face with hearts I Am proud of you,1,
722,@USER Aye but its the Hoops under 10's that are playing Sevco big team,1,
723,"@USER can I ask, do you use out of date food when showing your two people? It just seems a waste of food to me. Good show though!",1,
724,@USER 1st everyone NEEDS Jesus Christ smiling face heart suit,1,
725,"@USER It is a livelihood for that person and would make it comfortable for her while she does her work. It is a service, like a driver or a delivery. You are providing them with employment.",1,
726,"@USER hahahaha!!! I guess cranky pants on today, huh?",1,
727,@USER for a Christian account that should not matter. No different then the pastor saying something we like then us repeating it.,1,
728,@USER You have an interesting thought process Amor,1,
729,@USER You know he used botox multiple times right?,1,
730,@USER *pats head*wow just wow,1,
731,@USER I do not believe in God.,1,
732,@USER pics or it did not happen,1,
733,@USER LOOL sorry 'tittie',1,
734,@USER There should be another option of “who cares” face with tears of joy face with tears of joy face with tears of joy,1,
735,@USER you kknow you cannot dance,1,
736,@USER How did you reply to you are wife winking face,1,
737,@USER lol you do not have shares,1,
738,"@USER Chocolate and beer sounds like bowel prep, prior to a colonoscopy.",1,
739,@USER Not really helpful (from a relatively rich caucasian living in a relatively free country who is pretty much free to travel the world that is) but there is always someone in a worse position.,1,
740,@USER I know you are not asking for advice but I am going to give it to you. My doctor prescribed the anti-inflammatory diet and it changed my life in 2 weeks. My knees hurt so bad I needed to use my arms to sit. 2 weeks into the diet I could do squats. I feel better at 42 than 22.,1,
741,@USER Why you never write in your language but in Sepedi?,1,
742,@USER I love tapioca have not we discussed this before? Just sayin',1,
743,@USER Most are suffering from Stockholm syndrome,1,
744,@USER It is the full 'Safari' experience. Some things need to stay as they are. Let us not turn a game drive into a zoo-like experience.,1,
745,"@USER @USER I say that because Edom was the name of Esau, which was the twin brother of Jacob (Y'qub)... they were both black (brass/bronze) sweetie ;-)",1,
746,@USER if they did she would be stuck with Cal. The whole scene when she jumps back on represents leaving her old life to be with him,1,
747,"@USER I would use some of your more recent stuff, it is much better than your first bit. Congratulations.",1,
748,"@USER I think you mean, obsessive compulsive not perfectionist lol",1,
749,@USER Glad to here that you do not want to be that Frat Cougar. rolling on the floor laughing face with tears of joy,1,
750,@USER There is a T20 between Ireland and South Africa in Malahide!,1,
751,@USER Oh yah? Some beautiful S Augustine to-sing-is-to-praytwice stuff out there. Most transcendent beyond music Costner's love poem,1,
752,@USER have you seen my cute new pussy?,1,
753,@USER you know how to live then do not you? 2 cups of coffee one after the other :-P,1,
754,@USER The rest of us learned that 3 days ago :P,1,
755,@USER Not unless you give a quick flash face with hand over mouth rolling on the floor laughing,1,
756,"@USER please do not tell me you have started using that word, swag, it is such a dated term, and I cringe when I hear/read it!",1,
757,"@USER Yes there are nasty people. But at some point you have to evaluate your content and see if maybe that is not what the people want, cough MLB Rejects. Meanwhile the impossible franchise vids have overwhelming support. So stop the woe is me stuff and make better overall content.",1,
758,"@USER Incredible story, or just EZ to write? Earthquake ... thoughts at home ... triumph amidst tragedy ... boom. There is you are lede.",1,
759,@USER come on... be a man!,1,
760,@USER can we trend [Hashtag] ;),1,
761,@USER My reaction: Who the fuck cares about Facebook? ;),1,
762,"@USER [Hashtag] As a consumer, I think [Hashtag] has a more interesting topic tonight. :)",1,
763,@USER is always tweeting. I am not sure if he ever sleeps. o.o,1,
764,@USER hmmm let us vanish to last.,1,
765,"@USER You should just shave off the pubic hair. That shit is gross. I mean it is 2019, I did not think people still had pubes....",1,
766,"@USER For example, Islamabad losing today.",1,
767,@USER face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy that is not a man. That is a girl or a toddler,1,
768,@USER I know I have done silly cheesy things to cheer a girl up. And its not to get them into bed. I just hate to see a girl unhappy.,1,
769,"@USER (no doubt,our society have more sinful issues than this ,since you have raised this issue,I put forward my perspective)and in all humility,I can only claim in humility,that the few verses I court you about Sharia n Islam is for all mankind that includes you and me.(stay blessed)",1,
770,"@USER yuo lot cannot splell vry gud, can you?",1,
771,@USER no offence but maybe you are going after the wrong kind....no offence thou,1,
772,@USER If you get rid of your comforter I would buy it smiling face with smiling eyes,1,
773,@USER T-pain? You?! :O,1,
774,@USER. I feel like YOU should snapchat somebody. Haha,1,
775,"@USER I hope you are adding these tweets to a queue, and are not TXTing while driving :-)",1,
776,"@USER hey man, you need to relax",1,
777,@USER unamused face seriously.....you are not a quarterback nor are you a pitcher. You have no right to get butt hurt.,1,
778,@USER Get I grip of your life.,1,
779,"@USER It may be unintentional phrasing, but the choice of ""claims"" has a suggestion to it that she is lying. I hope that was not your intent.",1,
780,"@USER It is Britain, get used to it.",1,
781,@USER Careful what you wish for,1,
782,@USER lmao. Girl I was just playing.,1,
783,@USER mistakeS. You get second chances. But when you are a moron and continue to throw second and third chances away then you are done,1,
784,@USER mmm walk out the door,1,
785,@USER Is the comment referred to b****pink?,1,
786,@USER the mugshot look a alittle like andrew denton. is that deliberate?,1,
787,"@USER HAHAHA! Boy, do I feel bad for you! hahah. &lt;3",1,
788,@USER smiling face with open hands Sorry. Were you wrong?,1,
789,@USER @USER @USER @USER Buyers remorse keeping you awake?,1,
790,@USER I would help you keep your tits warm ;D,1,
791,@USER you from here??,1,
792,@USER It would be like gossip girl but sicker,1,
793,@USER make sure you do not hurt anyone smiling face with smiling eyes,1,
794,"@USER You do realize most of your followers see you as media too, right? Would you care to tell us why you are not?",1,
795,@USER What is with you and with your inviting frandship tweets?! :),1,
796,@USER hell yeah what a jerk,1,
797,@USER Have you considered that you have gone deaf?,1,
798,@USER you bitch now I want to gummy worms...,1,
799,"@USER EXACTLY THIS I do not do that for a job but I mention that I used to trade sexual favours for money &amp; praise and then I mention having to fuck Keva balls and everyone goes like ""ew wtf"" like what did you expect??",1,
800,@USER The worst part is if you ever want to try something else you have to cancel the order they put in when they saw you walking up.,1,
801,@USER i just thought whorans was kind of funny. niall nation is 1000% the best,1,
802,"@USER Charles, you are better than that! Any sartorial comments on the suits that the men are wearing? Outfits do not matter!",1,
803,@USER I am thirteen and five inches taller than you and I am a GIRL,1,
804,@USER Might as well because by the time the podcast comes out it will be a few weeks after Halo Reach has been out.,1,
805,@USER Four-finger swipe up will clear the desktop. Few other trackpad tricks can be found under System Prefs &gt; Trackpad :),1,
806,"@USER Do not worry. It is almost ""it is fokkol it is festive"" losburk season.",1,
807,@USER that god damn shrimmp...,1,
808,"@USER I know you really do not like people butting in with advice about animals, so I hope you will forgive my forwardness: I remember you mentioning a cat every now and then. Daylilies are toxic for cats, potentially even fatal.",1,
809,"@USER I think you need to read up about China a little bit more, especially how corruption threatens the future growth of that country!",1,
810,@USER but he is still awesome.,1,
811,@USER She probably knows what the AF means but is going along with the game. face with tears of joy,1,
812,@USER Give them the benefit of the doubt; Twitter is not the real world. Root,1,
813,“@USER: I swear I question people's mental health a lot. Ya'll be qwazy!” How judgemental :o,1,
814,"@USER @USER Hey, if I knew you better. We could just have wild passionate sexxx in the coat closet!!! That is always a blast!!!",1,
815,@USER why is that? Lol.,1,
816,@USER That is the funniest thing you have ever said. I laughed at that one.,1,
817,"@USER Oh no, Roberta! What happened? Hope you will be ok!!!!! disappointed face crying face ! Do not like it when a friend is in pain!!!",1,
818,"@USER ""I want my tongue to do something. Either food or something intimate.""",1,
819,@USER I was going to buy your book on kindle but it is really expensive!,1,
820,@USER Maybe start at not eating students for lunch???,1,
821,"@USER Am I the only one who heard this with a ""condescending talking to a baby"" voice face with tears of joy",1,
822,@USER Will dolphins take him at 3? They should! He is better than tua! He can extend plays with feet and can fight window throws that tua cannot!,1,
823,@USER Do you have a link to your [Hashtag] site you would not mind sharing?,1,
824,@USER it just means you are not white!!! Lol,1,
825,@USER Likewise one person said me same thing and i gave him 3 lakhs rupees and he lost all of them with in a month. After that he says you need do give me continuous cash flow in order to be profitable. Now i regret and trade myself.,1,
826,@USER hey sorry about today hope you can forgive me see-no-evil monkey speak-no-evil monkey,1,
827,"@USER No. The guy who got bludgeoned by Roy Jones, jr. [Hashtag] [Hashtag]",1,
828,@USER a someone who is paying attention.. you will get over the heart exclamation mess it up thing in 10-1000 min meditations relieved face,1,
829,"@USER Dawwgh. Pup is here to lick that knot when big dog is feeling better, Sir.",1,
830,"@USER Let it go, man. We have far more important things to worry about.",1,
831,@USER If they only figured it out before November 2016,1,
832,@USER GAY! (And yu mispelt you),1,
833,"@USER Can You dig out a better game tomorrow, so at least You give Neil a real challenge. We all now it is far from Your best,",1,
834,@USER Lol. Drunk parents are hilarious!,1,
835,@USER do you even drink bro,1,
836,@USER why are you always hating on her...,1,
837,@USER I did not pick you for someone who would watch reign. How is college going?,1,
838,@USER Is not your husbands employer a hospital though? thinking face,1,
839,@USER pleading face Or sauropod not sure haha,1,
840,@USER there should be a motel 8 near,1,
841,@USER you are a sport journo do better research,1,
842,@USER plus I player 'the men who made us fat' (second ep was on last night),1,
843,@USER @USER Your real name is Essence?? Woah. I am- wow this is so beautiful pleading face pleading face pleading face,1,
844,@USER expert analysis Yu fuckin clown,1,
845,"@USER @USER If you believe in God, pray to Him and admit your loneliness and desire to be included into His Family of believers. God does not pay attention to skin color, but to the content of one's heart. Find a church, and study the Word of God. Get to know who Jesus is ...He is waiting !",1,
846,@USER anya from Buffy just made a Star Trek joke. I am in geek heaven!,1,
847,@USER just a suggestion but all the episodes are copied from sack and Cody !!!!! Why not have a fresh take this season! [Hashtag],1,
848,"@USER I am not into that. In anime, that stuff is acceptable, but in real life, just talking normally is, well, not uncomfortable?",1,
849,@USER I have always been funny! winking face with tongue,1,
850,"@USER Who do you think gave the better lead performance in the 1997 film ""Face/Off""?",1,
851,"@USER I already told you... You just will not listen... ""River"" ""Luther"" and ""Peaky Blinders"" all on Netflix. You will love them. I promise...",1,
852,@USER Technically we have not seen you do it. You just claim it :p,1,
853,@USER It is brilliant. Do not just go looking for a men's style Jonno-the women's game is fascinating as it is with its physicality.,1,
854,@USER Yes definitely!! This is why I do not think I could do a gap year just incase I do not end up using them for a year,1,
855,@USER Or just be poly and you will not have to cheat man shrugging medium skin tone,1,
856,@USER I miss the old Greg. I liked your edginess in the past.,1,
