,tweet,label,include
461,"@USER no! your art is not boring!! you cannot take it personally! people just have their own shit going on. i have not been on twitter for five days! it is not you, it is us!",1,
462,@USER I want to see the pussy get worked,1,
463,@USER porn is boring you need the real thing,1,
464,@USER Duh. LOL. You do not even like to talk on the phone.,1,
465,@USER and your a tim even better x,1,
466,They have a digital clock @USER ?!,1,
467,"@USER EXACTLY THIS I do not do that for a job but I mention that I used to trade sexual favours for money &amp; praise and then I mention having to fuck Keva balls and everyone goes like ""ew wtf"" like what did you expect??",1,
468,@USER What is the point if you cannot remember what is being said? Impossible. Understand artists &amp; writers➙Useful. Pls pick with care.,1,
469,@USER why is that? Lol.,1,
470,"@USER Jane, I have got to be honest, I think all of us (especially BB fans) have mental illness and personality disorder two hearts",1,
471,"@USER being in control of every single thing you do, comon do not act so ignorant",1,
472,@USER iPhone 4? Sad.,1,
473,@USER Just means she performs of Friday and understudy. Lot of Christine start this way.,1,
474,@USER it is quarter after 8 what happened to being a party animal,1,
475,@USER Mia playing with blacks will not bring you fans. You will lose many white fans. the number of fans will remain the same. because you win blacks. Most fans do not care about your health. I do not want you to make any mistake that will ruin your life and health.,1,
476,"@USER do not worry, I still do not like it, so you can continue to feel like you are better than me.",1,
477,@USER this is not anti-abortion is it because that is not cool man,1,
478,@USER // I honestly thought your writer was a lady. O.O,1,
479,"@USER there is far too much footage. i am planning on sliding in to friend’s bbq at the last minute, or later. no skin in this game, but hoping for a gws win.",1,
480,@USER *pats head*wow just wow,1,
481,@USER You calling them boys. No wonder. man shrugging medium-dark skin tone,1,
482,"@USER do not worry toasty, she will be ok and if the doctor messes up ill help you break his neck face without mouth",1,
483,"@USER That was meant as a joke - right? --- otherwise, you are suggesting Mr. O'Reilly is a moral opposite of his public persona. [Hashtag]",1,
484,"@USER Just now? Well, better late than never to see the light.",1,
485,@USER It is too late at night for all that hostility. Bust you a nut and go to bed lol,1,
486,@USER thought you would gone a bit gay on us there horse,1,
487,@USER Glad to here that you do not want to be that Frat Cougar. rolling on the floor laughing face with tears of joy,1,
488,@USER can you get rid of your iPhone 4 now?,1,
489,@USER You keep me laughing little girl!! red heart,1,
490,@USER Sounds like you and your mother is having a great time winking face with tongue,1,
491,@USER who you trying to kid you are ass is still sweating out there,1,
492,@USER did you wash yo ass??,1,
493,@USER Solid enough to do work against us on Thursday?,1,
494,@USER why is your mouth not workin? Givin too much head? Haha jokin :),1,
495,@USER Well last time you said people shd not tell you what to wear and what not. But now look at you you r doing the same mistake.,1,
496,@USER Dumelang Mcedisi smiling face with smiling eyes smiling face with smiling eyes I hope you are well this morning party popper party popper woman dancing dark skin tone party popper woman dancing dark skin tone,1,
497,@USER Good thing you have a real job now and will either get a new laptop or be able to afford one soon. AND write it off.,1,
498,@USER Hmmmm….that joke sucks.,1,
499,"@USER I am a black south african. I think that the scourge of racism should not be the purview of one race. Instead it should be a community initiative. We, as humans should strive to go against our base instincts and not let discrimination in all its forms consume us.",1,
500,@USER Just remember Kennedy you cannot have love/communication and maintain your pride they cannot co exist. A lot of issues can be resolved through proper communication and privacy. Best regards purple heart,1,
501,@USER what are you tweeting off of?,1,
502,@USER go no where ...do not get you dutchess,1,
503,"@USER Hey that is not fair, but us South Asians have seen a lot of CA happening with respect to us. I am not saying that hurting their comeback or ""unstanning"" will help, teaching them definitely will",1,
504,"@USER Do not you mean ""it hurts so fucking good!""",1,
505,@USER wot about pod? Goonerdan,1,
506,@USER could be a lot worse,1,
507,No wait i think i just spotted you on dj sbu's music video on channel 322 @USER,1,
508,"@USER I got you, I am good at math",1,
509,@USER Well The Bible Says A lot Of Questionable Shit TO BE HONEST,1,
510,"@USER Not to be a naysayer, but there are slightly more pressing, worrying things happening than a Saturday meal out...",1,
511,@USER pls do like a japan and a like........... i do not know. WORLDWIDE TATINOF,1,
512,@USER How do you and your ilk feel about that press conference when you tried to force Wade to admit his team is a bunch of losers?,1,
513,@USER No you do not. I work in healthcare and this pandemic has made me lose respect for so many of my colleagues. Making political statements and maintaining their lifestyles is more important to them than respecting the facts and protecting others.,1,
514,"@USER I am confused by this. I do not mean to sound ignorant, but I have never been in this situation.",1,
515,"@USER I think that if you could get some1 to proofread you are articles 4 both spelling &amp; grammar, you could turn things around! B positive",1,
516,"@USER Um. This is a long way from yesterdays cakes. I would be okay on that carb load for a couple of days. Think like a Mum with a toddler. That is you. The toddler. It is not what is eaten in a day- it is what is consumed in a week. That goes for fruit, veg, protein",1,
517,@USER If you have not noticed the show is totally different from the books!! Totally,1,
518,"@USER that joke only works if yahoo serious was set to go into space next year. otherwise, it just happens to be his name. BAD FORM!",1,
519,@USER @USER Want want want face with tears of joy rolling on the floor laughing,1,
520,@USER [Hashtag] I love following you. We have just seen that posting a lot of times,1,
521,@USER It is not funny now either.,1,
522,@USER Humans hate change. Specially as they get older. Sometimes I often wonder if they hatred for change makes them older.,1,
523,@USER do you go outside enough? -also has a D deficiency and rarely goes out because sensitive to sunlight-,1,
524,"@USER Ok I sense a lot of disappointment here thinking face However, i will wait for the thread couch and lamp",1,
525,"@USER Well, besides all the riots and rapes and stuff it probably would have been okay",1,
526,@USER you got to boyfriend? or you talking about eric ? lol,1,
527,"@USER he does not deal he cooks, bitch.",1,
528,@USER Are you visiting 160 different locations in those 2 weeks? Please do not abuse the system. [Hashtag],1,
529,@USER you are thick with or without the pants ;),1,
530,@USER I was not bitching directly at you I was bitching at the person who said it,1,
531,@USER well I am here.. So deal.. Lol,1,
532,@USER wow pretty clever I am impressed,1,
533,@USER there are not no wrong way to use it sweetie pie! It is our heritage!,1,
534,@USER You know he used botox multiple times right?,1,
535,@USER slow down lutz I am a huge Yadi fan but he hit 216 in his third year,1,
536,"@USER Paul is there a reason you use Caps all the time, could you use normal text no offence intended thumbs up",1,
537,@USER yu are not doin shit lil nigha,1,
538,@USER @USER Can you explain Hillary Clinton's many refusals to co-operate in investigations or subpoenas? Bhengazi: What does it matter??? Well the American people deserve to know what happened to 6 of their troops that night. How many years ago was that? 1/6 was a stitch-up. Grow a set!,1,
539,"@USER Yeah girl, just jump on that judgy bandwagon. Why are gay men so quick &amp; eager to turn on one another? You missed the point",1,
540,"@USER Ok. Then come out on the streets of London and protest with us &amp; get Corbyn to come &amp; do his bit instead of dumping us like last time. It is important. Next rally is on October 12th. On previous occasion more than 700,000 rallied. Imagine if Corbyn and Labour join in too.",1,
541,@USER face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy . I am legit dying of laughter,1,
542,@USER That should be your mood every night.,1,
543,@USER you have to be the biggest skinnny dude i know lol.,1,
544,@USER mistakeS. You get second chances. But when you are a moron and continue to throw second and third chances away then you are done,1,
545,"@USER I pretty much exclusively drink sparkling water or seltzer, haha. Gives me all the bubbles of soda but without the sugar and sodium!",1,
546,"@USER It would be nice but I could only see it being profitable if it had a wide audience, so probably just a general website that allows furry content. I would love to see 3D furry vtubers with fullbody tracking though.",1,
547,@USER Can I just fuck a poor human girl till she is frothing in lust,1,
548,"@USER who the fuck says ""LaManche for supper"" [Hashtag] [Hashtag]",1,
549,@USER omg I am excited!! You are very organised this year,1,
550,@USER why when any of you rugby guys run these comps is it always a male who you choose to win? Us females Love rugby too :),1,
551,@USER Who are you and what have you done with Gary? ;-),1,
552,"@USER It is not. But it is amazing how easily you folks have given up your freedoms. (Not you specifically, in general)",1,
553,@USER LOLBRO. Too funny. :-P,1,
554,@USER Are you a filipina? smiling face,1,
555,"@USER she forgot ""and my goal in life is to be a Disney princess""",1,
556,@USER maybe you were just tired lol,1,
557,@USER unmm. Just FYI no smoking in my house!,1,
558,@USER mama need a life too [Hashtag],1,
559,"@USER The green one is ugly, she should take that one out of rotation rolling on the floor laughing",1,
560,@USER How does your family take it?,1,
561,"@USER Brioche is French for ""Charge $9 for this roll. No, $12. Fucking Americans will pay anything for French crap."" face with rolling eyes",1,
562,@USER you should be careful of over training IMHO :),1,
563,@USER YES. Or the Steven Gerard!,1,
564,@USER wait he hit you did you press charges,1,
565,@USER When you grad? You look high on your pics,1,
566,@USER It is a thousand times better with @USER . She is dragging it back.,1,
567,"@USER Sorry to be a downer, but astrology and horoscopes are complete garbage. Elton John once thanked god he was able to free himself from them.",1,
568,"@USER In an ideal world, I would like it if sexual predators were not allowed to regain their fame and fortune but who the fuck cares about women or what they think or what happens to their mental health or careers, amirite? Ha! Comedy!",1,
569,@USER that nigga is Gay!!!!! How the fuck you gon' talk about wanting to Cuddle wit another man? That nigga gay!!!!!,1,
570,@USER You do not watch the Weather Network? Seriously!,1,
571,"@USER Klingon, my dear...&amp; yes they should.",1,
572,@USER the c in women stands for clever and original joke,1,
573,@USER Get a life Miguel. How old are you?! You act so immature,1,
574,"@USER haha how do I sound high haha?? Na am sound, I will be goin up soon do not you worry bout me bro,am always awake haha",1,
575,"@USER Relax, we are rebuilding....inside out.",1,
576,@USER this is so sweet. thank you so much for your kindness &lt;33,1,
577,"@USER sounds like a very small, narrow world",1,
578,@USER Hot pussy lips? LOL xxxxxx,1,
579,"@USER a little joke for the flight...If the TSA gets to see me naked and feel me up, should not they be paying me to fly?",1,
580,@USER I mostly try to avoid it because I end up having to pick sides.,1,
581,@USER Wow! How old is your profile picture? I would have guessed you not one day over thirty one,1,
582,@USER shawn is retired and nastia fucked up. you cannot always get what you want. These girls got their spots fair and square.,1,
583,@USER you did imply you knew how to run a front office NBA team by saying they SHOULD hire another assistant gm.,1,
584,@USER ~ A lot of girls are calling you bitch right now with that comment! *wink* I wish I had trouble putting on weight.,1,
585,"@USER i am in YOU.S. so mid afternoon here but, goodnight juju.",1,
586,@USER She must have got hacked. [Hashtag],1,
587,@USER I am about to unfollow you for that tweet,1,
588,@USER i kind of want to do this but i am afraid of getting scammed…,1,
589,@USER I always thought that was a sign you were OLD and tired,1,
590,"@USER @USER Honestly, if I were you and I had the option of living in Australia, I would go back there. Why give the UK the benefit of your skills and resources when they are so repellent? There is a world elsewhere.",1,
591,@USER @USER face with tears of joy rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing Aii haii captain!! purple heart,1,
592,@USER @USER It is not eating but bitting,1,
593,"@USER I am struggling to understand (and hold onto) the idea that your father could be both. A charming, brilliant man AND an abusive, broken man.",1,
594,@USER GURLLL I WAS 100% MASOCHISTIC loudly crying face loudly crying face loudly crying face AND 100% SubmissivE LIKE bruh I THOUGHT I WAS A SWITCH,1,
595,@USER I am often the attention whore sheep. :/,1,
596,@USER lol they might have been burnt in a fire! Not sun burnt lmao,1,
597,@USER do you come up with these jokes all by yourself,1,
598,@USER this sounds like an interesting story...,1,
599,"@USER whoa . How do you get them on ..lol , just being a douche bag , sorry",1,
600,"@USER I want to talk about how you spell it yawl, not you all skull pensive face",1,
601,@USER You should weigh yourself once a week on the same day at the same time. Your weight will fluctuate from day to day but you get a good sense of where you are on a weekly basis. You will just frustrate yourself if you do it everyday,1,
602,"@USER go sort vegetables or something, stop texting! face savoring food",1,
603,@USER Did you tell him before you told Twitter?,1,
604,"@USER do not rehearse anything, just make a longer video so you have more clips ect to choose from.",1,
605,"@USER Yep. But not because of ""Silly little woman"", because of how magnanimous the men look. Would be the same if situation reversed.",1,
606,"@USER Yeah man, or worse Internet Explorer!",1,
607,@USER How can one person keep up with all those people. I am nowhere near that and I am lost most of the time!!!,1,
608,@USER bored? Going to very old tweets I see! xD,1,
609,@USER Are YOU A Midget? I cannot tell by your pic lol,1,
610,@USER No it is not ok. Maybe not any worse. But not ok. Maybe your government will pull its head out and do something.,1,
611,"@USER heck, my family only got here because they were criminals.",1,
612,@USER *pets your hair* hey :),1,
613,@USER You have all the bitches.. slide some my way.,1,
614,@USER what is that? i i am going to be in sac by the end of the night,1,
615,"@USER (2/2) Besides, I only interested in YOUR opinion, not others who I do not follow. Sorry, but serial RTing grinds my gears. X",1,
616,@USER Brazil did NA-ZI this coming!,1,
617,lol Does your Name Mean You Sell Pussy? lol @USER,1,
618,@USER I am pretty shocked that wrestlemania is still a thing..,1,
619,"@USER hmmm. In tx this wkend? I am thinking ""Quan and Tom, Quan and Tom!!"" But no B-Double D! Lol @USER @USER",1,
620,@USER taking the @USER approach I see!,1,
621,"@USER no, do not say it like that. we are family guys hey what is with us actually huh? he has helped us a lot. 5 years is not a short time. So, let us think carefully.",1,
622,"@USER Is not it more unbelievable, that you then relaid that message to the public on twitter?",1,
623,"@USER my comment spam? you blog about the 2 party system we have chance 2 stand up 2 it n NJ, thought you are readers would like 2 help",1,
624,@USER Is “we” referring to you and the cheese?,1,
625,@USER good job someone else will be paying then ;-),1,
626,@USER face with tears of joy face with tears of joy you are really short then,1,
627,@USER Did you get this Tweet?,1,
628,@USER :( slut shaming is not cool man. if it makes them feel good and confident then yay! they are not hurting anyone.,1,
629,@USER Wait a minute...who r you? R you new to twitter? ;-),1,
630,"@USER No offence or anything, but this has nothing to do with adopt me.",1,
631,@USER It is called a day off retard,1,
632,"@USER Please consider that most people that will suffer from covid and a collapsed health care system will be poor people, large families, elderly. Those people are not a ""virus"" by any means.",1,
633,@USER face with tears of joy face with tears of joy who are you talking to ?,1,
634,@USER So waking up at 6 am is lot a for you? I have to wake up at 5 am everyday to go to school for freaking 6 days a week!!,1,
635,@USER that and snow hides all the beer cans on your lawn.,1,
636,@USER Nothing worse that trying to enjoy a nice scenic drive with some tunes and having to inhale some douche's 2nd hand smoke!,1,
637,@USER You have been blessed. Now hush and enjoy.,1,
638,"@USER So let me get this right, scouse scum and blue scum are out of the thingy cup? Really??? Lmao &lt;--- Great night for Man YOU fans! xx",1,
639,@USER my 1st thoughts were just that Brand72 sounds a little bit like you might twitter advertising links or try + sell me stuff!,1,
640,"@USER No offense, but you needed to learn those two things this late in life?",1,
641,@USER Oh you jinxed it haha knock on wood - you basically said the numbers guarantee a win ..,1,
642,@USER I think you have a thing for Pak boy at work ..lol,1,
643,@USER you are an utter mentalist with the brain of a goat and the gambling instincts of michael chopra,1,
644,@USER not sure if I have ever seen someone play both sides of the fence as much as you do.,1,
645,"@USER Well, Groucho's!! thumbs up",1,
646,@USER yes we need the vote for TC in Indiana but those numbers are wrong [Hashtag],1,
647,@USER If it is overthrown where will I get my jejo? anxious face with sweat anxious face with sweat anxious face with sweat anxious face with sweat anxious face with sweat anxious face with sweat anxious face with sweat,1,
648,@USER Woah! That is cruel! Why Would someone name their child Yolanda?,1,
649,@USER The latter ... its a non-lockdown Sunday and the weather is good we have been out and about smiling face with smiling eyes,1,
650,@USER It depends on your purpose of your account Looking for followers Or you come here to vent like the rest of us,1,
651,@USER Assessment fatigue in [Hashtag] ?! Give me a break.,1,
652,"@USER You support Hillary?? I have to say, both are unacceptable.",1,
653,@USER @USER chill whoever it is she is adorable,1,
654,@USER Well the cluster resources of the pools or virtual disks are owned by 1 server only but you can do IO from any node (not pretty),1,
655,@USER I can tell;)[Hashtag];),1,
656,@USER This tweet did not age well. rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,1,
657,@USER Technically we have not seen you do it. You just claim it :p,1,
658,@USER Why the fuck would we know why you were cursed with that thinking face ?? If you are supposed to have one it could be for someone who deserves it...,1,
659,"@USER funny that your ""observation"" was a direct quote to my tweet...",1,
660,@USER I know.... you and millions of others were missing him..... glad he is back in time for last rounds...,1,
661,"@USER I hope you got your Answer, today.",1,
662,@USER good job you are not a lesbian...,1,
663,@USER Sup Taj! [Hashtag].. How is work?,1,
664,@USER you could not have thought of this like... uhm... 3 years ago?,1,
665,@USER and I hate Women smiling face with sunglasses,1,
666,"@USER i really do not mean to offend anyone, but if it was the other way around in this situation women would riot.. and i do not know i just do not think it is very nice? but who am i to judge you have the right to have an opinion",1,
667,@USER its demoralising eating pot noodle when ya sober,1,
668,@USER no Craig and Pierce are the best Bond,1,
669,@USER Keep it low resolution. Otherwise you will probably lose viewers winking face,1,
670,@USER Just check USN rankings and I think we will see whether [Hashtag] or [Hashtag] is truly in the dark....,1,
671,@USER you do not got no.roll game,1,
672,@USER like tumblr is the definition of originality! people can copy tweets from here and blog them on tumblr too y'know,1,
673,"@USER I bet she thinks you are cuddly, too :-).",1,
674,@USER we can all drink too much that is not a crime I have lost quite a few nights . Knowing someone cannot consent is very different.,1,
675,@USER rondo is now with us^ ^ all we are missing is bubu,1,
676,@USER this is one of those things that you have to read a few times....just to make sure you got it right....,1,
677,@USER I am guessing you are having fun.,1,
678,@USER I did not know black men dipped. Thought only white trash guys did that.,1,
679,"@USER oh so you are not going to football, I see your priorities are not straight face with tears of joy",1,
680,@USER Spencer geez bud. Take a breath!,1,
681,@USER Is that not your job lol,1,
682,@USER because she is a bitch?,1,
683,@USER what do you mean long weekend? memorial day is next week,1,
684,@USER Will dolphins take him at 3? They should! He is better than tua! He can extend plays with feet and can fight window throws that tua cannot!,1,
685,@USER You are a full time Viber?,1,
686,@USER: Did you unfollow me because of what I said about Hammond? Just curious.,1,
687,@USER Major League Baseball plays pre-season games every year after opening day of reg season. It is no big deal.,1,
688,@USER. Boss have you tried you are luck with her yet? You Are getting old its tym for you to settle down,1,
689,@USER this could be the most depressing tweet I have read in a while.,1,
690,@USER Talking to people this morning in other factories/businesses in Ballymena Most are she will shocked by JTI announcement [Hashtag],1,
691,"@USER That must feel so good, do not stop till you get enough :)",1,
692,@USER couple of Pepsi's tonight is it butt,1,
693,"@USER I think that is a good idea. It is like twilight, cannot criticise properly unless you have read it. ...Did I just say that? D:",1,
694,@USER '℅'?? face with monocle face with monocle Do not you mean '%'?,1,
695,@USER but your hairs naturally curly you mong!,1,
696,@USER Maybe check the Internet for starters?,1,
697,"@USER Oh, I do not know. Maybe women watch rugby too? thinking face",1,
698,"@USER I am really glad you have Willie. But you will not always have Willie so please if you are not already, see someone. Anxiety can be overwhelming and it is pretty easily fixed with meds for a lot of people. Not everyone, i get that, but for a lot.",1,
699,@USER even though... more light = more quality = more acne shown on the videos... jk AHIUAHEIUHEIU ROFLOL,1,
700,@USER wait until you get them child support checks lol,1,
701,"@USER Because damn has religious connotations, but bitch does not.",1,
702,@USER Boil some potatoes maybe 3 add salt to the water as boiling Boil potatoes until soft with skin on Cool potatoes slightly with cold water deskin potatoes In sep pot warm milk butter seasonings Add potatoes to consistency mash &amp; flavor to taste stirring occasionally,1,
703,@USER @USER No sir. You do not seem to know much about Israelis. They have had enough of the Arabs and they are justified fully in their actions.,1,
704,@USER You all are doing it wrong. Why do you even feel the need to respond to creeps? Why were you the one to leave?,1,
705,@USER I think the correct term is 'latent'.,1,
706,@USER This cannot be the real Mitt Romney. I know he would not say 'wtf'. Totally a breech of his religious beliefs.,1,
707,@USER if your spending your summer watching tv you should be excited for having such a boring life. I am actually just kidding I really,1,
708,"@USER In all sincerity I think there is a mess of issues related to this, not least of which is both perceived right to participate in the Passover story and a generational shift in what was considered ""good allyship"" among probably sheltered, well-meaning CW/Jewish liberals.",1,
709,@USER you meant all terrorists are criminals right? Because theft does not make one a terrorist,1,
710,@USER NO ONE WILL FEEL THE LET DOWN AND RELIEF IF THEY DO NOT DO THIS! They will toil in their own prison of emotions and thoughts until they PRAY IT away! Your neighbor can support you but they cannot do the hard work! Inner shadow work! [Hashtag] [Hashtag],1,
711,@USER Leave white new jack alone,1,
712,@USER your a dude? Sorry if it sounds crazy.,1,
713,@USER And I thought that I was wasting time on Rafa stats winking face,1,
714,@USER CB is a PRIORITY no clean sheets all season &amp; 3 EL games against 3 farmer teams all who scored against us it is a must it needs tightened up hence Jose looking one,1,
715,"@USER Please if you write these reports, check your spelling! It is materially",1,
716,@USER I am sure the girls will miss Sanjay asking for Bobs and Vegana face with tears of joy,1,
717,@USER the majority of European games to be honest! Napoli had an empty stand [Hashtag],1,
718,"@USER very true, honestly when taylor swift won the best direction award we knew",1,
719,"@USER,is there any support group for salary rise addiction?",1,
720,@USER Mate you are starting to sound deluded,1,
721,@USER sick zack really sick really dude your life is a movie bro,1,
722,@USER I think it is cool. I do wonder where the motivation comes from though. Is it just cool stories? Is there more to it?,1,
723,@USER Only because you tweeted this ... how about you just do not?,1,
724,"@USER If you are referring to me, it was your response that I thought simplistic, not the tweet. Was hoping you would say more...",1,
725,@USER first I was annoyed BUT you are one hilarious person I got to say :-D,1,
726,@USER Okay. Be an atheist and become second rich after him. Your argument is lame.,1,
727,"@USER I know Jesus is a big deal, but what about God?",1,
728,@USER but the real question is the Grinch a yang or a trump supporter,1,
729,@USER Not new news they announced that a while back.,1,
730,@USER go take dance classes. You can meet plenty of women that way.,1,
731,@USER What is with you and with your inviting frandship tweets?! :),1,
732,@USER Whe I get mad I do too,1,
733,"@USER love should not be categorized by right and wrong, if it is ""wrong"" love there is NO love.",1,
734,@USER I honestly thought you were going to put a misspelling here on purpose lmao,1,
735,"@USER I threaten to punch kittens unless a ransom is dropped at my door. Same thing, really. [Hashtag]",1,
736,@USER I am not saying this to because a problem I am saying purely because I want to see the other side of it and I want to start by saying is the kam in you are name for Kill All Men? Or is it just you are actual name. If so then why do you support that side. Again purely because I want to see another side,1,
737,@USER Is the website coming soon??? I need mi reggaeton fix papi.... Lol,1,
738,@USER Definitely a mutt from your local animal shelter. PLEASE do not shop or purchase an animal from a pet store or breeder. There are SO MANY homeless animals who are LITERALLY dying for lack of a safe place to call home.,1,
739,@USER Do you have a significant DFS fan base though? I personally do not care about dfs and would prefer poker content,1,
740,@USER Oh has Marston gone drinking again?,1,
741,@USER if you want heterosexuals to be open-minded and not homophobic I think you might have to give them the right to feel proud too,1,
742,@USER So true. Love your positive tweets my dear friend blue heart,1,
743,@USER omg i am so sorry I hope he gets the help he needs and glad you got out of the toxic environment even if its killing you inside.,1,
744,"@USER I do not doubt that the Austrian bulletin is questionable at best, but why you think the Italian report speaks the truth?",1,
745,@USER TOO LATE! SHOULD HAVE DOWNLOADED OF AS SOON AS POSSIBLE!,1,
746,"@USER @USER When the protests turn destructive, harmful, and violently persecute anyone with a different opinion ... brute force is entirely justified. Put the animals down.",1,
747,@USER did not even notice you deleted homie ...,1,
748,"@USER Nice work, fella!",1,
749,@USER because they are pigs handshake,1,
750,@USER You know the drill my friend. You let me know when it is safe to follow you again.,1,
751,@USER To Be Honest not really...though this tweet can be interpreted wrongly on so many levels,1,
752,@USER Think about losing your mom in the next five minutes. Would you regret writing this?,1,
753,“@USER: i invested in the best shoes today.”the kind you wear on ya feet is the best ones no lie,1,
754,"@USER 'sorry, our dog ate it' LOL",1,
755,@USER you also say 'I say this a lot' a lot,1,
756,@USER Lame people who try to be funny make me cringe persevering face,1,
757,@USER Happens quite often and at times we ourselved do it. ^^YOU,1,
758,@USER We all have something to offer! (hee!hee!) You enjoy them do not you. LaVerne,1,
759,@USER At least we can all agree that you are the cutest! :3,1,
760,@USER would not this be the same thing,1,
761,@USER Lol... YOU should not be naa if the price is right,1,
762,@USER You forgot thieves of financial quality of life for most Americans!,1,
763,@USER To Be Honest if you want her to like history get her fun history to learn. I did not become interested in history until I branched away from that stuff,1,
764,@USER Why are you working so hard? To gain followers? face with rolling eyes,1,
765,@USER Why you never write in your language but in Sepedi?,1,
766,@USER @USER OH I FORGOT VOKOUN WON US THAT CUP! DOH!,1,
767,@USER If they only figured it out before November 2016,1,
768,@USER Alright Allah let us have your hummus recipe.,1,
769,"@USER Ridiculous. I have gotten fairly uninterested in the Games anymore. So much cheating, unfair judging, prejudicial treatment. And then there is Bruce Jenner.",1,
770,@USER There is no way a married man sent this tweet.....lol!,1,
771,"@USER A CERTAIN LINE on Beyonce's ""Irreplaceable"" came on when i read this tweet..lol",1,
772,"@USER ...Anthem sung before the US Anthem?? Mr. Foxx started off kind of shaky, I agree; but it could have been due to singing last..",1,
773,@USER but hugs are great!,1,
774,@USER are they absolutely positive they got in?? omfg,1,
775,@USER did you just say you would rather date zac efron over justin beiber?!,1,
776,@USER how you going to call that person ugly? That is fucked up lol,1,
777,@USER are you a salesperson :p,1,
778,@USER Blue Moon! Huske. Sof museum. Good times!,1,
779,@USER Everything? Can I send you pile of poo ? °J°,1,
780,@USER “Best pals” thinking face face with monocle,1,
781,@USER What time do your Raiders play? My 9ers are on at 1:30,1,
782,"@USER You are wise, a foodie and enjoy the good stuff. Better?",1,
783,@USER I am So Sorry! This Will Bring You Strength!,1,
784,@USER I will not. But if it is good enough I will...,1,
785,"@USER One of my old design professors used to say ""Design is sex, where painting is masturbation."" Ha! Your comment reminded me.",1,
786,"@USER Firewater, that is how",1,
787,@USER @USER It has &amp; is being said all over the place.,1,
788,@USER I seriously do not understand how one second you like bieber and the next you are making fun of him. Make up your mind already!,1,
789,@USER I do not know you. However I hope you do not mind if I offer my two cents worth. If they can pick up the phone and call you they are old enough to take responsibility for their own actions. Blaming one's life's challenges on anyone else's past is scapegoating. IMHO. Take care.,1,
790,@USER you did not tag me and same thing,1,
791,@USER If that is the case why is not Easter Egg Day and Christmas Day Get pissed and eat too much day for atheists? Just asking not being a knob. I just do not like the hypocrisy of those who are outraged by Easter eggs not having Easter on them and have not set foot in a church.,1,
792,@USER Let us try to remember how this would all be cleveland's fault if he stayed. [Hashtag],1,
793,@USER If that was meant to say online I think we already know your english grade.,1,
794,@USER if you came to school more often they would be ok,1,
795,@USER you have been doing a lot of venting. Are you ok? Lol,1,
796,@USER why are you planning your own birthday??,1,
797,@USER I think you starting to have tht effect on me lml,1,
798,@USER [Hashtag] its funny:)),1,
799,@USER shut the fuck up!,1,
800,@USER Why will not hubby let you fuck him?,1,
801,@USER why is watching porn bad,1,
802,"@USER Dude there is a ton that VBar has done for him around the area the stadium is situated, you think he will not know? His b'day projects are huge, let us not make things up, he was happy! The only sadness was having to wind up and leave.. he is not jealous of anyone",1,
803,Yes @USER and let us not forget to wake up alone every single day,1,
804,@USER Why would that make you crazy. Shake the proverbial dust off and move on. Remember they did worse to the One we follow.,1,
805,"@USER bro, everytime I see a tweet from you, it is all about angst. Gots to grow up a bit. Do not sweat small s..t.",1,
806,"@USER Really? You can say those things while there are children all over the world who may not even have a loving family to pull pranks on them. I am pretty sure they explain to the ‘invisible’ kids how they pulled it off &amp; in a few years, it will be a funny story to tell, not a trauma",1,
807,". @USER Do you have to be so philosophical on a Monday? Do Not Know, we all have free choice to be decent people &amp; not eff it up.",1,
808,@USER wow I do not want to sound rude but he really has not done anything. That tweet has not say anything you are complaining about,1,
809,@USER How you getting on mate?,1,
810,@USER your boobs are perfect size. You do not need a boob job at all. Just one persons opinion...,1,
811,@USER This is the dumbest shit I have ever seen on Twitter,1,
812,"@USER I respect your decision coach smiling face with smiling eyes it is just that Casper has just that unique voice, anyway have a safe flight coach face blowing a kiss",1,
813,"@USER What gender do you identify with?? It will be easier to help find you a new name if I knew your gender(male, female, non-binary??). winking face",1,
814,@USER Those blue pills only last so long. smiling face with smiling eyes,1,
815,"@USER [Oh okay, I am sorry...]",1,
816,@USER wait you got big boobs?? lol,1,
817,@USER and yo ass still gone be At the hut face with tears of joy,1,
818,@USER breaking? Does 12 hours later count as 'breaking' ?,1,
819,"@USER hahahahaha, no Canada for you, for reasons. [Hashtag]",1,
820,@USER I have never left the country (USA) and I seriously live 45 minutes away from Canada,1,
821,@USER sorry about my questions the other day,1,
822,@USER depends upon which govt you give the solutions to and what party you are. a lot of good ideas are in file 13,1,
823,"@USER If you have a chance, watch golden eagles hunting mountain goats. The eagles chase them up to narrow ledges and then a waiting eagle circling overhead swoops in, grabs them and flings them off the cliffs",1,
824,"@USER You will probably get the flu, but mildly, but you will be safe from a bad case.",1,
825,@USER does Apple not allow you to listen to Coldplay on new iPod? [Hashtag],1,
826,@USER amazing but overpriced. You could do better with some of the other kits available now!,1,
827,@USER Never get a brother. My sister is a graphic designer and her works were never printed right on them. She would also spend over 30 minutes trying to print as the printer needed to be reconfigured every time it turned off,1,
828,@USER Yes - are you disapponited? He had a fatal accident in the water and has never been found it was in 1967,1,
