,tweet,label,include
452,@USER [[ you need a real life social life too — sounds weird but yeah enjoy!!! ]],1,
453,"@USER Rambo lol,you sure told me ,and yes I do prefer football,oh and I am judging, did not you start by saying rugby players are pricks,[Hashtag]",1,
454,"@USER @USER Might be funny, if it was not completely inaccurate. Dumbledore fought the Ministry about Dementors and lost",1,
455,"@USER Cheap is not about features, its brand, a well established brand with a rich history of reliability in its segment. 62% of Smartphone profits are won by Apple with Samsung getting a thin 17% slice. I use Android but boy, Apple inc. is light years ahead of Android. Will always be.",1,
456,@USER Follow-up question for them. Find your home state on a map. Most people cannot. Sad.,1,
457,@USER that is the dumbest thing I have ever heard,1,
458,"@USER damn! You are so hot, if You supply the maids outfit i would defo get the n my knees and beg the be Your maid anyday",1,
459,@USER It takes courage. Stockholm Syndrome. You got away. I am happy for you.,1,
460,@USER You obviously were not born with decent grammar skills.,1,
461,"@USER you walk like a hoe, hoe",1,
462,"@USER I am not hating, I am just questioning, and my tweet was not even directed at you but you baitly indirected at me, err..",1,
463,"@USER It would be nice but I could only see it being profitable if it had a wide audience, so probably just a general website that allows furry content. I would love to see 3D furry vtubers with fullbody tracking though.",1,
464,@USER coz you whack.. Lmao,1,
465,@USER you do not fly usually? I thought you are a pilot and that is why I followed you. Sad,1,
466,"@USER Who do you think gave the better lead performance in the 1997 film ""Face/Off""?",1,
467,@USER Lights off & a healthy dose of rohypnol?,1,
468,@USER you are barely 6 even . lolol,1,
469,@USER *puts head in noose*,1,
470,@USER Girls cannot drive. :p,1,
471,@USER Facial lipo? My two cents? You really do not need it. I think you could easily pull of the pixie cut just as you are.,1,
472,@USER too many drunk parties huh?,1,
473,@USER that meaning has a loop hole in the Constitution but if you want a real issue to worry about research [Hashtag],1,
474,@USER You need a new daddy then babe thumbs up medium skin tone,1,
475,"@USER No offense, but you needed to learn those two things this late in life?",1,
476,"@USER Please do not get too sucked into fame, you do not need lip fillers, cheek implants and a botox forehead. You are so much better than that thumbs up",1,
477,"@USER ... so, how long till someone comms her from you?",1,
478,@USER what is wrong girl want to talk about i am all ears,1,
479,@USER must be nice hearing [Hashtag] saying something positive for a change! Whelan could be an unsung hero get the simple things done!,1,
480,@USER You seem to portray Libyans as a mirror image of Gaddafi. I see Libyans as proud-brave-courageous-patient-peaceloving-not arrogant,1,
481,@USER When they bring in self driving cars ull be sweet yeah?,1,
482,@USER do you think they are cheating on you with another friend and another dog owner?,1,
483,"@USER You know what is your problem?You only focus on negativity and fail to see the beauty of life.Learn to enjoy everything, both good and bad.",1,
484,YOU can afford a driver?! @USER,1,
485,@USER Both of these clowns r hard to listen to.,1,
486,"@USER Fishing for likes and replies, I expected better from you",1,
487,@USER That is great but true charity does not need to be broadcast ;),1,
488,"@USER People call me from all over the United States for advice, but my wife tells me I do not know what I am talkin' about. lol",1,
489,"@USER I know you like he shoe size. winking face with tongue .. but he is really, really good.. for someone like him, I see why other Countries have Leaders for 16 years (I am from Germany, so Angela Merkel.. she is going to retire now.. after People voted for her for 16 Years)",1,
490,"@USER @USER The this is a tweet that should only be about they are disregard of the covid-19 law. I myself am a gay man from a similar type of family. Do not slander you are family like that. All love approval, and understanding has to start from within you, bring your family closer to you.",1,
491,@USER i mean it fukt up some of us gays pretty bad,1,
492,@USER seems am not de only one horny tonight. Lol,1,
493,@USER why do you always tweet inspirational stuff?,1,
494,"@USER What is the correct term to describe POC as then? I never really knew this was offensive (I have never used it, but I just want to be educated if possible!)",1,
495,@USER @USER I wish ours would stay home..useless lot they are..more in drive thrus and napping while nailing speeders instead of disbursing crowds right in front of them.,1,
496,@USER Definitely a mutt from your local animal shelter. PLEASE do not shop or purchase an animal from a pet store or breeder. There are SO MANY homeless animals who are LITERALLY dying for lack of a safe place to call home.,1,
497,"@USER but then again... you aare too, right?",1,
498,@USER damn ma nikka bout time ..you get out the closet n tell the world,1,
499,@USER It would be like gossip girl but sicker,1,
500,"@USER Do you not have like finals to study for, or something?",1,
501,"@USER Because damn has religious connotations, but bitch does not.",1,
502,@USER Seek refuge in NSFW twitter. Or Normie twitter but I do not reccomend that one. Puppy twitter? That is a good one too.,1,
503,@USER B-cuz you hanging with useless mf get some new friends fuck wat @USER said lol real shit [Hashtag],1,
504,"@USER I envy you, so much to do in so little time 2 birthdays & Christmas is madness for us, at this time of year I go slightly mad",1,
505,"@USER Oh please. Have you ever been assaulted in BA during a run? If yes, I apologize in advance but it seems you are 3/4 joking.",1,
506,"@USER Wait, Leroy... I got ""dozens"" of eggs yolks, I mean jokes, left",1,
507,"@USER if you do not mind me asking,but where do they live or where you frim",1,
508,@USER Is there an ideal way that a man can approach you in a non-sexual way?,1,
509,@USER Ah do not paint us all with the one brush winking face I am too busy with my own world than try to mess with someone elses see-no-evil monkey And I definitely do not feel sorry for singletons (there are times when I am quite envious - such as having to share my bedroom for the rest of my life face with tears of joy ),1,
510,@USER OMG you were like my favorite singer. &lt;3,1,
511,@USER This is where you find out if you are FGC or a DBFZ player. I go where the competition is at face with steam from nose if strive are not your thing you can always try KOF or something thinking face,1,
512,@USER where is the link bro ???,1,
513,@USER Did they change the name yet?,1,
514,@USER A bit weird- especially the bit about Lowe's- they caved in to ridiculous bigots about that show depicting Muslims as normal.,1,
515,@USER I hear Lesbians feel that way about penises.,1,
516,"@USER Agree, but think a lot of these parents thought they were being 'smart' or 'trendy' in their refusal",1,
517,@USER hey sorry about today hope you can forgive me see-no-evil monkey speak-no-evil monkey,1,
518,@USER We cannot lose hope yet hun!!! This is the time for us [Hashtag] and [Hashtag] fans to be stronger than ever [Hashtag],1,
519,"@USER There are two versions of @USER: happy Stu and grumpy Stu. Which one are you, today?",1,
520,@USER @USER Aw c’mon! You know it is cute! :3,1,
521,@USER I genuinelydont think he knew though loudly crying face people outside of the us are not very educated on this loudly crying face loudly crying face,1,
522,@USER go suck a bag of dicks,1,
523,@USER bitch you ugly lol PUHLEEZ STOP face with tears of joy face with tears of joy face with tears of joy face with tears of joy,1,
524,@USER but still you did gangbang with 13 black guys yes he is lucky,1,
525,@USER That I deserve to be treated well also.,1,
526,@USER do you copy paste stuff in here like the most of us or do you really know your yoga positions? just wondering....,1,
527,@USER If that is the case why is not Easter Egg Day and Christmas Day Get pissed and eat too much day for atheists? Just asking not being a knob. I just do not like the hypocrisy of those who are outraged by Easter eggs not having Easter on them and have not set foot in a church.,1,
528,@USER so did you just take offense because of my tweet?,1,
529,@USER man you should mind your language you have got a lot of people looking up to you. I do not mean to offered you but I prefer cleanfresh,1,
530,"@USER Its blasphemous to spell the word starting wit a small 'g' it should always start with a 'G' as in 'God', juSt me saying",1,
531,@USER hmmm let us vanish to last.,1,
532,@USER What tells you that the developer was not also notified? And why would not it be interesting for others that the app crashes?,1,
533,@USER maybe they do not see you as you are such a skinny fella! :-p,1,
534,"@USER I do not know, I saw somewhere that it was tied like that before?",1,
535,"@USER How about a shaman cosplay, instead? No need for axes and nose rings then. smiling face with halo",1,
536,@USER As A LoveTeam. Sorry for the misunderstanding. astonished face,1,
537,@USER I just figured you were drunk or high you know,1,
538,"MT @USER UGH, world is full of pretentious idiots whose sole purpose is to make life difficult for those of us who are really important.",1,
539,@USER Not being funny but I can see my own TV - got to unfollow you.,1,
540,@USER My reaction: Who the fuck cares about Facebook? ;),1,
541,@USER I like the [Hashtag]. It makes you look classy,1,
542,"@USER know what you mean every time I see a skinny man/ woman I cannot help but think ""for gods sake give them a cheese burger, stat""",1,
543,"@USER @USER I think your numbers are way off depending on your time frame, but the message is still true!",1,
544,@USER What about Hermann the German? No-one liking wursts?,1,
545,@USER I am pretty shocked that wrestlemania is still a thing..,1,
546,@USER Are you still offended by that? I am sorry ):,1,
547,@USER I think it is cool. I do wonder where the motivation comes from though. Is it just cool stories? Is there more to it?,1,
548,"@USER Hello? Internet company? I do not have any money, but I have some happiness. How much happiness do I need to pay?",1,
549,@USER have ya tried yoga?,1,
550,@USER Okay. Be an atheist and become second rich after him. Your argument is lame.,1,
551,@USER turn around then.. :P,1,
552,"@USER yeah, even bright green or purple, since flesh varies so much in color.",1,
553,@USER all he can do is say no....and laugh at you....and tell you you are stupid for even thinking that. ..,1,
554,@USER I hope you are not getting info from the S*n!,1,
555,@USER I think you starting to have tht effect on me lml,1,
556,@USER You know he used botox multiple times right?,1,
557,@USER @USER Now I am just constantly thinking about grammar selfs vs selves lol,1,
558,@USER Whenever I get upset. I have to instantly shit. Fight or flight?,1,
559,RT @USER there is nothing quite like a liverpool v united fixture. COME ON REDS!! Euh.. yes but which ones? they are all red !! Hi Hi,1,
560,@USER I love tapioca have not we discussed this before? Just sayin',1,
561,@USER yuck!! Clammy hands.. Disgusting :/,1,
562,@USER a furry who does not like furries? ^^,1,
563,"@USER No, sweetie, I have not seen it and if this hurricane knocks my power out Sunday night I will be pissed!",1,
564,"@USER I discovered you after you ""left"" the Brony fandom",1,
565,@USER He probably would though just saying,1,
566,@USER Which sorority are you in?,1,
567,@USER I did not call you that cuz of that. I said it cuz you think women should not be able to work. I am sorry if I offended you,1,
568,@USER up for going to the White bridge for a walk?,1,
569,@USER Why do you speak now,1,
570,@USER Cuz you told her n you keep playing his annoying ass songs,1,
571,@USER Fasting for you is religious correct? Something to do with demonstrating faith through restraint?,1,
572,"@USER Tradies do it all the time. Mask on and working hard, fast, non stop for hours, not just heavy but high pace, high bpm, sweaty fuck. Fuck those removalists. They should be thrown in a cell",1,
573,@USER you did not tag me and same thing,1,
574,"@USER Zeldman (honestly, that is the first thing that popped into my head after reading the question and ""not thinking about it"")",1,
575,@USER Unlike darling how am I doing so far hahaha,1,
576,@USER blurry ass snaps face with tears of joy face with tears of joy,1,
577,@USER how does that warrent an eqnz tag?,1,
578,@USER the mugshot look a alittle like andrew denton. is that deliberate?,1,
579,"@USER 'sorry, our dog ate it' LOL",1,
580,@USER Neva knew kollege was so boring,1,
581,@USER I am afraid so my furry little friend. [Hashtag],1,
582,@USER Give them the benefit of the doubt; Twitter is not the real world. Root,1,
583,@USER Nah you will not hurt him. You look huggable smiling face with heart-eyes two hearts,1,
584,"@USER @USER If you believe in God, pray to Him and admit your loneliness and desire to be included into His Family of believers. God does not pay attention to skin color, but to the content of one's heart. Find a church, and study the Word of God. Get to know who Jesus is ...He is waiting !",1,
585,@USER Oh my gosh I get you completely there is one guy who asks everyday,1,
586,@USER Hope you are enjoying Easter with your family despite the current situation we are all in. How is everyone today?,1,
587,@USER so you mad?!! It was not that serious I was just playin but I will gladly SHUT THE FUCK UP!!!.... [Hashtag] :-),1,
588,"@USER Sleep woth their boyfriends, that will show them.",1,
589,"@USER @USER oh wait, maybe twitter does not need to know about your old married couple argument about popcorn......",1,
590,"@USER I think you have inflated that number. Especially since “they” tell us we will not have the antibodies after getting covid, but somehow a useless vaccine will help! Give your head a shake!",1,
591,@USER i heard it was in an interview and crystal said it herself to be honest,1,
592,@USER why is watching porn bad,1,
593,@USER You need to make it clear which British press. They are not in the main not racist.,1,
594,@USER If you knew the intimidation and violence those guys were repsonsible for you might feel differently.,1,
595,@USER Very health attitude to have I worry sometimes that all you think about is Austin He is just part of your life not all of it,1,
596,@USER All negative energy must be stopped is what I would say. sparkles,1,
597,@USER open racism in general Gordon Sq this evening. Put the popcorn down,1,
598,@USER Is the website coming soon??? I need mi reggaeton fix papi.... Lol,1,
599,@USER @USER OH I FORGOT VOKOUN WON US THAT CUP! DOH!,1,
600,@USER Try changing your profile picture. I am a super hot guy and I used to get DMs all the time. I changed my profile picture and now nada. You either: 1) like the attention OR 2) need the picture for followers,1,
601,"@USER Gary, do people really care about this type of thing? [Hashtag]",1,
602,@USER You have a sister to ask,1,
603,@USER you would so be drunk and drinking it you did not work haha!! And say it was a hurricane sandy party!,1,
604,@USER by making someone feel that they must be scared yes voters is pressure.,1,
605,"@USER Oh dear lols, sorry Mistress.",1,
606,@USER you are just now watching that show ?,1,
607,@USER @USER Well that is one wall for a new apartment complex. Living room kitchen on our side bedrooms and bathrooms on the Mexico side. Because joe biden will take it down.,1,
608,"“@USER: My family reunion is in the heart of Zimbabwe.” Oh, makes sense",1,
609,@USER that is sick... In a horrible way,1,
610,@USER Congratulations on your promotion to diocese spokesperson. Bishop postion may be up next!,1,
611,@USER You have an interesting thought process Amor,1,
612,@USER I know it is depressing but we should be happy for him two hearts,1,
613,@USER Geez Doug. Just an opinion my man. We will see if he gets in.,1,
614,@USER do you come up with these jokes all by yourself,1,
615,@USER pls do not be a carrot,1,
616,@USER why are you thanking your husband? Just curious? Is it true that you all have n open marriage? YOU look great soo happy for you!,1,
617,@USER your acting like the terror attack was nothing and it was not.,1,
618,@USER Seriously? That is so chlidish...,1,
619,@USER welcome to the real world honey. Most of us cannot afford a house cleaner. :-/,1,
620,@USER @USER You will with that attitude,1,
621,@USER 91% males and 9% males lying,1,
622,@USER You should not be tweeting something like this at night. beaming face with smiling eyes face with tears of joy rolling on the floor laughing,1,
623,@USER that is where chuy wud get his done lmao :p,1,
624,@USER should have got a QB or traded down.,1,
625,@USER they were probably being sarcastic,1,
626,“@USER: Got the day off what to do now”trance all day,1,
627,"@USER he does not deal he cooks, bitch.",1,
628,@USER It is a new update fam,1,
629,@USER They do not. But it does help the ratings. Remember these news sources are not independent; they need ratings to sell advertising to make a profit.,1,
630,@USER You think twice Fandom is toxic? Sorry I just started being active on Twitter a few days ago. What I noticed is that there is some tzuyu stans and other members stans fighting. And ofcourse the non ending haters. Are there more I have not explored?,1,
631,"@USER @USER @USER Brett, look at this one",1,
632,@USER Do you still think this is true?,1,
633,@USER Husband expecting a baby? Well good luck with that!,1,
634,@USER honey where have you been lately,1,
635,@USER how you going to call that person ugly? That is fucked up lol,1,
636,@USER The week before the report cards come out Lmao,1,
637,@USER You have got to be kidding me. Everybody knows that.,1,
638,"@USER I am going to make most people pissed at me for saying this but take a chance. You really need to look in your friendzone for the right guy...seriously I took a chance 25 years ago with someone who was ""just a friend"" Her &amp; I lasted 12 wonderful years She was killed by a drunk driver",1,
639,"@USER virtual hugs! And may I ask, I thought dislike of physical contact was a hallmark of autism?",1,
640,@USER face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy . I am legit dying of laughter,1,
641,@USER I agree 100%. But I also think nobody should not judge or criticize anybody.,1,
642,@USER Depends on which country you are frm,1,
643,@USER Other than his reputation I am not that familiar with his philosophy. Why the hate?,1,
644,"@USER Umm, Ben...you are an insightful guy...but go enjoy the honeymoon dude",1,
645,@USER What is All Included?,1,
646,"@USER Respectfully consider this. I signed up for Twitter in 2010. I worked 50 hrs a week &amp; I had no time for Twitter. So a yr ago I chimed in on Twitter to see what people were saying about Trump &amp; followed a few people but I had 0 followers. Using your logic, was I not worthy of a follow?",1,
647,No wait i think i just spotted you on dj sbu's music video on channel 322 @USER,1,
648,@USER : Jobs really suck the life out you do not they :(,1,
649,@USER get a life dear girl,1,
650,@USER gah. And you are all about bookmark management. Like that is your thing.,1,
651,@USER hahaha yeah they sure showed you by getting all butthurt over it,1,
652,"@USER oom, aye went to thee sto' toodaye tooo get me soom taters ahnd mash",1,
653,@USER Think about losing your mom in the next five minutes. Would you regret writing this?,1,
654,@USER people need to really learn the definition of what a bully is. The bantering with the housewives is not bullying.,1,
655,@USER By The Way. It can be worse. I was hated by everyone in inpatient treatment that I had to go. I am making jokes I think are funny. But offended other people.,1,
656,@USER I have never see you eat literally ever so you might end up eating like pig in a trough so i am going to go with -£70p,1,
657,"@USER Nooooo skull i love them so much, they deserve more recognition red heart",1,
658,"@USER Sorry its like that for you,but it would I will not see Ed... sad but relieved face",1,
659,@USER But somehow it gave you the right to hate Pakistani men. There are a lot of decent Pakistani men to who you either choose to ignore or avoid in order to paint the picture with a broader brush,1,
660,"“@USER: Next I will do the underneath of my hair dark purple, since red is ""basic""” it was just my opinion :/",1,
661,@USER your updates has no weight frikkie,1,
662,"@USER well not a meeting of the countries themselves, but all their respective leaders :)",1,
663,@USER Leave the bible belt as soon as possible fam. I hated being pressured like that in Oklahoma.,1,
664,@USER I do not think your changing. You have always been Hollywood to me lmao.,1,
665,@USER have you seen the josh cribbs episode? Lol,1,
666,"@USER Well you must not read comics or know things about super nerd stuff, the folks DC made the movie for. No Commoners allowed!",1,
667,@USER oi your pic is fucking sexy. All the best. LAD,1,
668,@USER hope the ball comes back and hits him in the head...,1,
669,@USER hell yeah what a jerk,1,
670,@USER also this sort of thing is what proves that god did not make us in his image. He would never give himself fucking thigh cramps,1,
671,@USER Up late texting fuck bois? Lol,1,
672,@USER No because its not right to judge people,1,
673,@USER It is brilliant. Do not just go looking for a men's style Jonno-the women's game is fascinating as it is with its physicality.,1,
674,@USER how do you make a living considering you do not have hit records? Asking for enlightenment not tryin to be funny at all.,1,
675,@USER you still are not over that block?? smirking face face with tears of joy,1,
676,@USER ahem people never thank their parents enough for all of the amazing things that they do for them,1,
677,"@USER Can you ask your neighbors, friends, family to help tide you over? Maybe @USER @USER can help. Even the police or fire department should be able to assist in what sounds like an emergency situation Hope things get better for you. God Bless",1,
678,@USER I am just now seeing this shit you ass monkey!,1,
679,@USER not sure which of those three is worse.,1,
680,@USER that is the sound of being broke,1,
681,@USER ay Alex follow back lol,1,
682,@USER bored? Going to very old tweets I see! xD,1,
683,@USER clearly not if you have to ask ..,1,
684,@USER is this even the real Tasha? Pic does not look very professional.,1,
685,@USER You do not buy a friend lunch coz they are not got money for lunch...let guys do/give what they want to...the motive is up to them.,1,
686,@USER till you get a ticket,1,
687,@USER Confused if your in the NHS??,1,
688,@USER let me guess Jerry?,1,
689,@USER someone is already uploaded a video about the dlc your not the first @USER,1,
690,@USER This is about me huh?!?!,1,
691,"@USER The new iPhone is basically a Samsung Note 5 with iOS Tech. Basically Cellphones for Dummies. Let me know when Apple step they game up, I will consider Switching then",1,
692,@USER because in reality we the people want trump dead lol. The media just says other wise,1,
693,@USER @USER You literally are the most saddest human being ever. Lmfaoooo.,1,
694,"@USER I feel you need to be knocked on the head, you like IE and despise Chrome...",1,
695,"@USER whoa . How do you get them on ..lol , just being a douche bag , sorry",1,
696,"@USER more like ""Watching Twilight because I am a massive gay"" - no offence",1,
697,@USER hola :) just wanted to let you know that I absolutely hate that your facebook and twitter are linked. Kbye. [Hashtag] #,1,
698,@USER your high my friend lol HAHAHAHA,1,
699,@USER I should imagine a 10% donation of wages from each sky presenter should do it surely you could arrange that if you feel strongly about it?,1,
700,"@USER Hi hungry, I am Megan.",1,
701,@USER lmfao you cute kids smiling face with hearts,1,
702,@USER Lol you had Mother’s Day leave this Sunday alone,1,
703,@USER Question is why am I fallowing you face with tears of joy,1,
704,@USER Biba g. YOU truly need meditation. Go to a peaceful place n rest you are mind n soul.,1,
705,@USER maybe he found a girly cat? [Hashtag] (probably the heat),1,
706,@USER Who are you?? What do you sing? Being nominated for a grammy is better!!,1,
707,"@USER I am so sorry that is happening. It never a good thing, but definitely destructive to a marriage. Does he hear your concerns?",1,
708,"@USER yeah people call me fat just because i got""actual"" hips&amp;boobs&amp;all the other girls have no hips&amp;boobs which qualifies them as skinny",1,
709,@USER Just be grateful you have a maid. Some people do not even have a chauffeur.,1,
710,@USER if you want heterosexuals to be open-minded and not homophobic I think you might have to give them the right to feel proud too,1,
711,@USER are not you like 5'7?,1,
712,@USER Raven sending a sexy pic of herself to BeastBoy in a text message . But the room she is in is dark and she hit Send to All instead of just Send. XD,1,
713,@USER I thought only 13 year old boys drank dt mt dew???,1,
714,"@USER if you ever want to whiten bones again might i suggest hydrogen peroxide? :0 bleach will degrade bone over time, leaving it brittle, so hobbyist tend to steer clear of it",1,
715,@USER pleading face Or sauropod not sure haha,1,
716,@USER wHY there is nothing here omg,1,
717,@USER sells Immobile and keeps Giovinco is something that Branca used to do.,1,
718,"@USER they did this on last Reel Abstraction. stealing bits now, man... lol",1,
719,@USER “Hubby” = eeewww. That word creeps me out. Same with “potty”.,1,
720,"@USER virginity is a useless social concept, I second your feelings~",1,
721,@USER I wish I get to go to a game some day win or lose your lucky to b there .. Remember me the next time I would kill to b there,1,
722,@USER i will gladly if You treat me like Your little bitch dog face,1,
723,@USER if the people are listening to the music does the artist really have much to complain about?,1,
724,@USER What on earth would they be using it for?!?! anguished face,1,
725,@USER Lives with his Mum!,1,
726,@USER So you are saying their is potential for either a huge bounce or more action to the downside? Hmmm thinking face face with tears of joy,1,
727,"@USER If he is old enough for goa, he is old enough to pack his own gd bag face with rolling eyes",1,
728,@USER how about stopping whining and doing something for a change?,1,
729,@USER who dem fine dudes are??,1,
730,@USER Know what I like? I like that he finally LOOKED frustrated tonight. [Hashtag] [Hashtag],1,
731,@USER You ok? Need to talk?,1,
732,@USER EYELASH skull skull something you do not have palms up together medium skin tone disappointed face,1,
733,"@USER Ao, where is the Nigerian? It is sad not tweeting within cuddles huh",1,
734,"@USER Seeing as you know when his birthday is,I am going to take a stab and say he is a HSV player!",1,
735,@USER well this one has one too i think it being mistakes but i am not sure,1,
736,the fuck RT @USER Castiel sitting on a chair in Chinatown [Hashtag] set [Hashtag],1,
737,@USER @USER Tell her how smart she is instead red heart do not let being pretty become her identity. It puts a lot of pressure on her to stay that way if it is the main compliment she gets from her mom. I am so happy she is in such a loving home!! -child psychology major two hearts,1,
738,@USER this does not beat the [Hashtag] one mate,1,
739,@USER GAY! (And yu mispelt you),1,
740,@USER @ me next time Brad,1,
741,@USER I cannot tell if you are serious or not,1,
742,"@USER halloween has not even come yet, and your already talking about christmas?",1,
743,@USER you are so fucking retarded.. LOOOOOL is that your sick voice?.......,1,
744,@USER SAME. I have too few spoons to spend on idiots.,1,
745,"@USER Oh no, Roberta! What happened? Hope you will be ok!!!!! disappointed face crying face ! Do not like it when a friend is in pain!!!",1,
746,@USER if they cannot keep a conversation they would not be talking to you right?,1,
747,"I love @USER young, dumb, and full of cum. who is his girlfriend though? lucky bitch.",1,
748,@USER yooo those retweets were all satire haha.,1,
749,"@USER Love your channel. You provide a lot of info &amp; it is obvious your cases are well researched. However, you do come off a bit stiff in your videos. Like you are just reading the facts and not bringing any of your heart or personality to the cases/videos.",1,
750,@USER You sound a little drunk Akilah. [Hashtag],1,
751,@USER a bunch of mysterious girls obviously....,1,
752,@USER No oxygen for bbcqt @USER...it really does not warrant your attention.,1,
753,@USER clapping hands clapping hands clapping hands there you go,1,
754,"@USER Put your shoes back on, you are not a hobbit. Or are you?",1,
755,"@USER ...do not design L and YOU shaped kitchens. Inefficient, more expensive and they look old school.",1,
756,@USER. Boss have you tried you are luck with her yet? You Are getting old its tym for you to settle down,1,
757,"@USER You should just shave off the pubic hair. That shit is gross. I mean it is 2019, I did not think people still had pubes....",1,
758,@USER The penguin has human feet,1,
759,"@USER coming from a viewer, try mixing what you do up a little. Stick to cod but do not just do commentaries.",1,
760,Awh you are not a mood bastard @USER,1,
761,@USER the majority of European games to be honest! Napoli had an empty stand [Hashtag],1,
762,@USER you kind of look like Vidic. except you have nicer eyes!,1,
763,"@USER I hope you got your Answer, today.",1,
764,"@USER basically what you are saying is women can, and most generally, become housewives [Hashtag]",1,
765,"@USER HAHAHA! Boy, do I feel bad for you! hahah. &lt;3",1,
766,@USER Way to go! rugby football,1,
767,@USER Hope that is not including me. You just have to weed out the bad ones and stay off DM ing people. I made mistakes doing so in the past,1,
768,@USER You are like a JRPG.,1,
769,“@USER: i am gorgeous” anxious face with sweat,1,
770,@USER Shag carpet?? My parents had shag carpet. It is time for an upgrade. [Hashtag],1,
771,@USER It will when you fucking with someone and catch that pack unamused face but I am not even sure why someone would not even want someone who everyone have not smashed yet. This generation so weird and fucked up,1,
772,"@USER I try to use different words or phrases, but there is only so many ways to describe a penis without being silly. I have not tried eggplant though. eggplant He grinned feverishly as he stroked his enlarged eggplant. How does that sound? winking face",1,
773,@USER Good tweet -Twitter for IPhone,1,
774,@USER everyday is a new day,1,
775,"@USER It is not that I completely agree, but are not you taking a very USA-centric approach on things?",1,
776,@USER we got twitt thugs now??,1,
777,"@USER hearing a lot of ""can'ts"" coming from you lately mr.H",1,
778,@USER when MSU beat Duke in the tournament my freshman year we rushed the court,1,
779,@USER Four-finger swipe up will clear the desktop. Few other trackpad tricks can be found under System Prefs &gt; Trackpad :),1,
780,@USER I think one of my tweets may have inspired this....,1,
781,@USER If you are looking for effective and targeted workouts that you can do without equipment I would definitely recommend checking out the Fitness Blender YouTube page. They are got tons of great workouts you can do from home :D,1,
782,@USER Skip episode 9 if you want to avoid another gay moment that looks stupid,1,
783,@USER respect for this achievement Curtz,1,
784,@USER You are with your kids so please treasure every moment. I miss my kids every minute of every day - hug them tight and love them.,1,
785,@USER Stay and fight. Just as much your country.,1,
786,@USER I can imagine that...but it is funny that you say that :) you only went back to work for like 3 weeks ;) my next vacays are next year,1,
787,@USER I laughed at this more than I probably should have,1,
788,@USER what stuff Ben? Everything I have read has been pretty light hearted/funny the tot/ars stuff anyway,1,
789,@USER you do not know who Ghostface is do you? Are you talking about GhostsNStuff?,1,
790,@USER you should stop that ...,1,
791,@USER Is the comment referred to b****pink?,1,
792,@USER you meant all terrorists are criminals right? Because theft does not make one a terrorist,1,
793,@USER Thought you were fully vaxed. Just drink lots of water.,1,
794,@USER agreed. Completely. I switched from Windows Mobile to Android (HTC EVO 4G) and could not be happier. [Hashtag],1,
795,@USER Have you considered Gary Johnson?,1,
796,@USER good job you are not a lesbian...,1,
797,@USER How does your family take it?,1,
798,@USER some of the people with these signs deserve it. i am tired of giving these mfs my genuine love and them treat me like shit. they need help to be honest.,1,
799,@USER @USER Knowing is intelligence; Knowing yourself is true wisdom. Mastering others is strength; Mastering yourself is true power.,1,
800,@USER Try using a dating app and then just be nice and not a creep. Worked alright for me in between relationships.,1,
801,@USER You know someone is in treatment when they are using perfectly well translatable german words in english sentences,1,
802,"@USER dang Kidd, what cha smoke? Little skull ""Paranoid"" ghost ghost ghost you big nerd face",1,
803,@USER but you instagrammed ALL of your presents,1,
804,@USER Girls make sure you are giving her everything while they be flirting with all the boys,1,
805,@USER If they can set up a polling station in a fire dept here why not wherever the military is? Shameful.,1,
806,@USER Your first mistake was eBay to be honest.,1,
807,@USER anya from Buffy just made a Star Trek joke. I am in geek heaven!,1,
808,"@USER sounds like a very small, narrow world",1,
809,@USER Guys do that too? I did not know,1,
810,@USER What about your diet? Food is medicine. Try vegan,1,
811,"@USER i mean, it is only you... if it was someone who was a big deal i would get it. fucken chill",1,
812,@USER Your autocorrect is on attack smiling face,1,
813,"@USER Psst..she would have to have one first. When is Milania going to be on? I feel she is a ""scotch on the rocks"" kind of kid",1,
814,"@USER there is a national girlfriends day.....ahahah what is the difference, it is just a day to show off who you are with",1,
815,@USER it is all about UIUC!,1,
816,@USER you started it face with tears of joy face with tears of joy,1,
817,"@USER rumors are like the common cold...no matter what you do to kill it, still comes back and makes us sick [Hashtag]",1,
818,@USER hi umm where do you go to school where you only need to study once and it is at the end of the year???,1,
819,"@USER It is not that we wish this on anyone. Just a reminder that, that is what we are made to go through and noone bats an eye. Frankly, when we are polite noone gives a damn, trust me noone will care even if we are sarcastic about it. So ""politically correct"" behavior seems redundant. person shrugging",1,
820,"@USER Screenshot, please? [Hashtag] [Hashtag]",1,
821,@USER Fed does not care about average Bozo,1,
822,"@USER I threaten to punch kittens unless a ransom is dropped at my door. Same thing, really. [Hashtag]",1,
823,@USER hmmm that is what people who have crafty fags say lol ;),1,
824,@USER It is half less than Suarez dear.,1,
825,"@USER When Trump and Biden are long since dead and the country is still fighting same shit political battles they have been for 40 years, you will regret this. You said yourself they have always been supportive of you...",1,
826,"@USER I thought you did not want to do cheer to ""keep the soccer family tradition alive"" ? lol flushed face confused face",1,
827,@USER Lame people who try to be funny make me cringe persevering face,1,
828,@USER do not say that because there is places across the world that has it worse than we do,1,
829,@USER you know how to live then do not you? 2 cups of coffee one after the other :-P,1,
